"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_3","Deaths from suicide, alcohol, drugs","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2008","2008",89.2883987426758,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_3","Deaths from suicide, alcohol, drugs","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2009","2009",87.3886642456055,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_3","Deaths from suicide, alcohol, drugs","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",80.1823425292969,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_3","Deaths from suicide, alcohol, drugs","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",77.4629669189453,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_3","Deaths from suicide, alcohol, drugs","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",76.3809127807617,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_3","Deaths from suicide, alcohol, drugs","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",74.9130020141602,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_3","Deaths from suicide, alcohol, drugs","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",70.0946502685547,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_3","Deaths from suicide, alcohol, drugs","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",66.9247131347656,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_3","Deaths from suicide, alcohol, drugs","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",61.9582481384277,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_3","Deaths from suicide, alcohol, drugs","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",65.9497451782226,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_4","Self-reported depression","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",5.1,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_4","Self-reported depression","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",6.5,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",93.8340902328491,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",93.8340902328491,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",93.8340902328491,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",93.8340902328491,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",93.8340902328491,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",93.8340902328491,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",93.8340902328491,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",93.8340902328491,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",93.8340902328491,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",93.8340902328491,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",93.8340902328491,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2021","2021",93.8340902328491,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2022","2022",93.8340902328491,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","7_2","Time spent in social interactions","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2009","2009",5.4930608,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","8_1","Having a say in government","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",44.6535896000763,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2004","2004",3.7,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2005","2005",2.7,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2006","2006",2.8,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2007","2007",2.7,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2008","2008",2.9,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2009","2009",2.9,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",3,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",2.4,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",1.4,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",2.2,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",1.8,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",1.7,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",1.2,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",1.8,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",1.5,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",93.8983976840973,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",93.8983976840973,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",93.8983976840973,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",93.8983976840973,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",93.8983976840973,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",93.8983976840973,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",93.8983976840973,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",93.8983976840973,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",93.8983976840973,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",93.8983976840973,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",93.8983976840973,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2021","2021",93.8983976840973,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2022","2022",93.8983976840973,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","11_1","Life satisfaction","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",7.96893471985078,,
