"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2011","2011",59.7,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2012","2012",60.3,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2013","2013",59.3,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2014","2014",60.1,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2015","2015",60,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2016","2016",58.6,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2017","2017",59.9,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2018","2018",60.1,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2019","2019",59.7,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2020","2020",61.3,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2010","2010",90.255731344223,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2011","2011",90.255731344223,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2012","2012",90.255731344223,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2013","2013",90.255731344223,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2014","2014",90.255731344223,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2015","2015",90.255731344223,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2016","2016",90.255731344223,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2017","2017",90.255731344223,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2018","2018",90.255731344223,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2020","2020",90.255731344223,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2021","2021",90.255731344223,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2022","2022",90.255731344223,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","8_2","Voter turnout ","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2013","2013",65.39013671875,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2010","2010",68.528425693512,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2011","2011",68.528425693512,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2012","2012",68.528425693512,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2013","2013",68.528425693512,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2014","2014",68.528425693512,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2015","2015",68.528425693512,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2016","2016",68.528425693512,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2017","2017",68.528425693512,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2018","2018",68.528425693512,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2020","2020",68.528425693512,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2021","2021",68.528425693512,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2022","2022",68.528425693512,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2010","2010",13.641531765461,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2011","2011",13.641531765461,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2012","2012",13.641531765461,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2013","2013",13.641531765461,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2014","2014",13.641531765461,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2015","2015",13.641531765461,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2016","2016",13.641531765461,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2017","2017",13.641531765461,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2018","2018",13.641531765461,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2020","2020",13.641531765461,,
"CZE","Czechia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2021","2021",13.641531765461,,
"DNK","Denmark","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2004","2004",83.1,,
"DNK","Denmark","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2005","2005",80.9,,
"DNK","Denmark","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2006","2006",79,,
"DNK","Denmark","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2007","2007",79.4,,
"DNK","Denmark","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2008","2008",78.7,,
"DNK","Denmark","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2009","2009",76.1,,
